latitude,longitude,name,region,unitaryAuthArea,nationalPark
51.5331,0.7126,Southend - Three Shells (Beach),East,Southend-on-Sea,
51.5352,0.6902,Southend - Westcliff Bay (Beach),East,Southend-on-Sea,
51.8956,-0.1198,Benington Lordship,East,Hertfordshire,
52.8537,1.0635,Briston,East,Norfolk,
51.5385,0.7457,Southchurch,East,Southend-on-Sea,
51.545,0.5703,South Benfleet,East,Essex,
52.3971,1.2303,Rushall (Norfolk),East,Norfolk,
52.3175,-0.1684,Godmanchester,East,Cambridgeshire,
51.8686,0.1602,Bishop's Stortford,East,Hertfordshire,
52.9419,0.4955,Hunstanton Youth Hostel,East,Norfolk,
52.3348,-0.2279,Huntingdon Racecourse,East,Cambridgeshire,
51.785,-0.2139,Gosling Sports Park,East,Hertfordshire,
51.6733,0.3915,Ingatestone,East,Essex,
51.8995,-0.4319,Biscot,East,Luton,
52.5215,1.6779,Somerleyton Hall & Gardens,East,Suffolk,
52.7511,0.3989,King's Lynn Youth Hostel,East,Norfolk,
52.5474,0.3626,Ten Mile Bank,East,Norfolk,
51.854,1.283,Walton-On-Naze (Codet2),East,Essex,
51.8752,0.9888,The Beth Chatto Gardens Elmstead Market,East,Essex,
51.8576,0.967,Wivenhoe,East,Essex,
52.4667,1.7464,Lowestoft - North Of Claremont Pier (Beach),East,Suffolk,
52.2337,0.3672,Newmarket Racecourse,East,Suffolk,
52.2445,0.4096,Newmarket,East,Suffolk,
52.3303,1.6849,Southwold - The Pier (Beach),East,Suffolk,
51.8452,1.2765,New Walton Pier,East,Essex,
52.2377,0.2402,Anglesey Abbey,East,Cambridgeshire,
52.7099,0.1248,Newton (Cambridgeshire),East,Cambridgeshire,
51.528,0.759,Southend - Thorpe Bay (Beach),East,Southend-on-Sea,
52.8799,1.4407,Mundesley,East,Norfolk,
51.5816,0.7082,Rochford,East,Essex,
52.0831,0.7308,Melford Hall,East,Suffolk,
52.084,0.3116,Bartlow,East,Cambridgeshire,
52.5514,0.0903,March,East,Cambridgeshire,
52.9543,0.8507,Wells-Next-The-Sea,East,Norfolk,
52.8438,1.1814,Mannington Hall,East,Norfolk,
51.9512,0.0401,Great Hormead,East,Hertfordshire,
52.4025,1.3,Harleston,East,Norfolk,
52.6211,1.3165,Norwich City F.C.,East,Norfolk,
52.6391,1.2712,Norwich Youth Hostel,East,Norfolk,
52.6682,0.1463,Peckover House,East,Cambridgeshire,
52.1118,1.2485,Grundisburgh,East,Suffolk,
51.4719,0.3263,Grays,East,Thurrock,
51.5514,0.692,Prittlewell,East,Southend-on-Sea,
51.6962,-0.1744,Potters Bar,East,Hertfordshire,
51.83,1.249,Frinton-On-Sea,East,Essex,
52.7431,0.5633,Gayton,East,Norfolk,
52.6729,1.2865,Norwich International Airport,East,Norfolk,
52.5767,1.5668,Pettitts Animal Adventure Park Reedham,East,Norfolk,
52.1549,1.6022,Aldeburgh,East,Suffolk,
52.9376,1.2733,East Runton (Beach),East,Norfolk,
52.6379,1.5524,Acle,East,Norfolk,
52.1836,0.2272,Fulbourn,East,Cambridgeshire,
52.8223,0.867,Fakenham Racecourse,East,Norfolk,
52.6678,1.5035,Fairhaven Gardens (South Walsham),East,Norfolk,The Broads
52.4623,1.7435,Lowestoft - South Of Claremont Pier (Beach),East,Suffolk,
52.9773,0.839,Wells-Next-The-Sea (Beach),East,Norfolk,
52.0519,-0.0187,Royston (Hertfordshire),East,Hertfordshire,
51.6555,0.0698,Loughton,East,Essex,
52.0248,0.2378,Saffron Walden Youth Hostel,East,Essex,
52.244,0.7181,Bury St. Edmunds,East,Suffolk,
51.9804,0.592,Sible Hedingham,East,Essex,
52.463,0.951,Snetterton Motor Racing Circuit,East,Norfolk,
51.7596,-0.0134,Hoddesdon,East,Hertfordshire,
52.3334,0.3364,Soham,East,Cambridgeshire,
51.9444,1.08,Mistley,East,Essex,
52.666,0.1605,Wisbech,East,Cambridgeshire,
52.3252,1.682,Southwold,East,Suffolk,
51.757,0.3874,Boyton Cross,East,Essex,
52.4462,0.6242,Brandon (Suffolk),East,Suffolk,
51.9613,1.353,Felixstowe,East,Suffolk,
52.0995,0.7234,Kentwell Hall,East,Suffolk,
52.3934,1.0012,South Lopham,East,Norfolk,
51.8067,-0.3602,Rothamsted,East,Hertfordshire,
51.62,0.3088,Brentwood,East,Essex,
52.5871,1.6596,Burgh Castle,East,Norfolk,The Broads
52.6396,0.8458,Bradenham,East,Norfolk,
51.6994,-0.0269,Cheshunt,East,Hertfordshire,
52.938,1.2129,Sheringham Youth Hostel,East,Norfolk,
52.2964,0.8326,Ixworth,East,Suffolk,
52.4871,1.239,Long Stratton,East,Norfolk,
52.227,-0.2629,St Neots,East,Cambridgeshire,
52.2968,0.5843,Cavenham,East,Suffolk,
51.9049,0.4691,Saling Hall,East,Essex,
51.9941,0.6015,Castle Hedingham Youth Hostel,East,Essex,
52.8258,0.5134,Sandringham House,East,Norfolk,
52.7186,0.9172,Beetley,East,Norfolk,
52.9264,1.1668,Sheringham Park,East,Norfolk,
52.1885,0.9994,Stowmarket,East,Suffolk,
52.3485,1.4269,Linstead Parva,East,Suffolk,
51.9193,-0.6591,Leighton Buzzard,East,Central Bedfordshire,
52.1994,0.1358,Cambridge Youth Hostel,East,Cambridgeshire,
52.0847,-0.3215,Swiss Garden,East,Central Bedfordshire,
51.547,0.6004,Hadleigh Farm,East,Essex,
51.9034,-0.5232,Houghton Regis,East,Central Bedfordshire,
52.7301,1.4217,Hoveton Hall Gardens,East,Norfolk,
51.7528,-0.4471,Hemel Hempstead,East,Hertfordshire,
52.017,-0.6,Woburn,East,Central Bedfordshire,
52.145,-0.0461,Wimpole Hall,East,Cambridgeshire,
51.5683,0.5976,Thundersley,East,Essex,
51.705,0.2458,Chipping Ongar,East,Essex,
51.6552,-0.5146,Chorleywood,East,Hertfordshire,
51.9006,0.407,Bran End,East,Essex,
51.8848,-0.4291,Luton Town F.C.,East,Luton,
52.1139,-0.4962,Kempston,East,Bedford,
51.9458,-0.0169,Buntingford,East,Hertfordshire,
51.9219,0.9006,Colchester United F.C.,East,Essex,
52.756,1.356,Coltishall,East,Norfolk,
52.9539,0.4996,Hunstanton Beach,East,Norfolk,
52.6292,1.7438,Great Yarmouth North (Beach),East,Norfolk,
51.9603,1.354,Felixstowe - North (Beach),East,Suffolk,
51.9271,1.2724,Dovercourt Bay (Beach),East,Essex,
51.8004,1.1935,Holland-On-Sea (Beach),East,Essex,
51.8695,-0.2137,Knebworth House,East,Hertfordshire,
51.7799,1.1403,Clacton - Martello Tower (Beach),East,Essex,
51.8058,1.0127,Brightlingsea (Beach),East,Essex,
52.9456,1.212,Sheringham (Beach),East,Norfolk,
52.5647,-0.2404,Peterborough United F.C.,East,Peterborough,
52.7043,1.4061,Wroxham,East,Norfolk,The Broads
52.3805,0.003,Somersham,East,Cambridgeshire,
52.9449,0.7286,Burnham Market,East,Norfolk,
51.77,0.7534,Tolleshunt Major,East,Essex,
51.8117,0.7482,Tiptree,East,Essex,
52.1937,0.1268,Cambridge University Botanic Garden,East,Cambridgeshire,
51.5166,0.5801,Canvey Island,East,Essex,
52.9441,1.2127,Sheringham,East,Norfolk,
51.7334,0.4709,The Ford County Ground Essex C.C.C.,East,Essex,
52.2075,0.124,Cambridge,East,Cambridgeshire,
52.2054,0.1765,Cambridge City Airport,East,Cambridgeshire,
52.6217,1.0018,Thuxton,East,Norfolk,
51.9138,-0.4582,Sundon Park,East,Luton,
52.459,0.674,Santon Downham,East,Suffolk,
52.3761,1.1101,Diss,East,Norfolk,
51.7953,-0.0796,Hertford,East,Hertfordshire,
51.8783,-0.4155,Luton,East,Luton,
52.4807,1.7553,Lowestoft,East,Suffolk,
52.865,0.9575,Thursford,East,Norfolk,
52.2643,1.0089,Bacton,East,Suffolk,
51.9033,-0.195,Stevenage,East,Hertfordshire,
52.0902,0.6296,Cavendish,East,Suffolk,
51.7593,-0.5663,Berkhamsted,East,Hertfordshire,
52.0028,-0.4066,Wrest Park,East,Central Bedfordshire,
52.9522,0.8061,Holkham Hall,East,Norfolk,
51.8852,-0.5188,Dunstable,East,Central Bedfordshire,
52.2214,1.2701,Earl Soham,East,Suffolk,
51.5685,0.6653,Eastwood (Southend-On-Sea),East,Southend-on-Sea,
51.7949,1.1756,Clacton (Beach),East,Essex,
52.0951,1.3143,Woodbridge,East,Suffolk,
51.8319,1.2521,Frinton-On-Sea (Beach),East,Essex,
52.6439,0.2377,Emneth Hungate,East,Norfolk,
51.8151,0.1488,Sawbridgeworth,East,Hertfordshire,
52.646,1.737,Caister Point (Beach),East,Norfolk,
52.3192,1.1479,Eye (Suffolk),East,Suffolk,
52.9367,0.4836,Hunstanton - Main Beach,East,Norfolk,
51.7634,-0.2055,Hatfield House,East,Hertfordshire,
52.4589,1.5678,Beccles,East,Suffolk,
51.951,1.3385,Felixstowe - South (Beach),East,Suffolk,
51.9023,-0.4647,Leagrave,East,Luton,
51.7974,0.6389,Witham,East,Essex,
51.7754,1.1229,Jaywick (Beach),East,Essex,
52.539,0.2378,Lakes End,East,Norfolk,
52.236,1.4838,Curlew Green,East,Suffolk,
52.0406,0.7284,Sudbury,East,Suffolk,
52.3799,1.065,Bressingham Gardens,East,Norfolk,
52.1314,-0.5642,Stagsden,East,Bedford,
51.646,0.6163,South Woodham Ferrers,East,Essex,
51.5207,0.296,South Ockendon,East,Thurrock,
51.6275,0.42,Billericay,East,Essex,
51.5366,0.6774,Southend - Chalkwell Beach (Beach),East,Southend-on-Sea,
51.5319,0.7241,Southend - Jubilee Beach (Beach),East,Southend-on-Sea,
51.6573,-0.2707,Borehamwood,East,Hertfordshire,
51.5237,0.7735,Shoeburyness (Beach),East,Southend-on-Sea,
52.7149,1.119,Dinosaur Adventure Park Norfolk,East,Norfolk,
52.6063,0.3871,Downham Market,East,Norfolk,
51.5317,0.803,Shoebury East (Beach),East,Southend-on-Sea,
52.1552,1.0513,Needham Market,East,Suffolk,
51.8797,0.5526,Braintree,East,Essex,
51.5322,0.7199,Adventure Island,East,Southend-on-Sea,
52.0703,-0.6267,Cranfield,East,Central Bedfordshire,
51.9792,-0.2208,Letchworth Garden City,East,Hertfordshire,
52.7561,0.4019,King's Lynn,East,Norfolk,
52.4981,1.1564,Forncett End,East,Norfolk,
52.2217,1.3439,Framlingham,East,Suffolk,
51.8157,1.0231,Brightlingsea,East,Essex,
52.403,1.5421,Redisham,East,Suffolk,
51.7957,-0.6543,Tring,East,Hertfordshire,
51.8027,-0.2071,Welwyn Garden City,East,Hertfordshire,
51.7529,-0.3357,St. Albans,East,Hertfordshire,
51.7504,0.2791,Pickerells,East,Essex,
51.8746,-0.3708,London Luton Airport,East,Luton,
52.0563,1.1499,Ipswich,East,Suffolk,
51.7674,0.0894,Harlow,East,Essex,
51.8955,0.8936,Colchester,East,Essex,
51.9553,1.345,Mannings Amusement Park,East,Suffolk,
52.486,0.5211,Feltwell,East,Norfolk,
51.7891,1.1548,Clacton-On-Sea,East,Essex,
51.8324,-0.2108,Welwyn,East,Hertfordshire,
52.5945,1.7378,Pleasure Beach Great Yarmouth,East,Norfolk,
51.536,0.7396,Mr. B's Amusements Southend-On-Sea,East,Southend-on-Sea,
52.0558,1.1452,Ipswich Town F.C.,East,Suffolk,
52.2739,1.549,Darsham,East,Suffolk,
51.6488,-0.4001,Watford F.C.,East,Hertfordshire,
51.945,1.0638,Manningtree,East,Essex,
51.6279,0.8162,Burnham-On-Crouch,East,Essex,
52.3181,1.6774,Southwold - The Denes (Beach),East,Suffolk,
51.5137,0.4302,Stanford-Le-Hope,East,Thurrock,
52.3429,1.5044,Halesworth,East,Suffolk,
51.6649,0.8379,Northend,East,Essex,
51.6258,0.0823,Chigwell,East,Essex,
51.8974,0.2003,Stansted Mountfitchet,East,Essex,
51.553,0.6111,Hadleigh (Essex),East,Essex,
52.6816,1.0167,North Tuddenham,East,Norfolk,
52.1752,0.464,Kirtling Green,East,Cambridgeshire,
52.3358,0.9933,Rickinghall,East,Suffolk,
52.549,1.0927,Suton,East,Norfolk,
52.0869,0.4328,Haverhill,East,Suffolk,
52.9311,1.3036,Cromer,East,Norfolk,
52.6995,0.1788,West Walton,East,Norfolk,
52.0154,0.565,Great Yeldham,East,Essex,
51.8426,0.5153,Great Leighs Racecourse,East,Essex,
51.8472,1.2721,Walton-On-The-Naze (Beach),East,Essex,
52.325,1.684,Southwold (Beach),East,Suffolk,
52.5321,1.4849,Loddon,East,Norfolk,
52.7963,1.2541,Aylsham,East,Norfolk,
53.0043,0.3728,Lynn Deeps,East,Lincolnshire,
52.2125,1.1269,Mickfield,East,Suffolk,
51.547,0.7009,Southend United F.C.,East,Southend-on-Sea,
52.651,0.569,Marham,East,Norfolk,
52.2086,1.5759,Leiston,East,Suffolk,
52.9386,0.4927,Hunstanton,East,Norfolk,
52.42142,0.10167,Mepal,East,Cambridgeshire,
52.55429,1.04066,Morley St Botolph,East,Norfolk,
51.818,-0.3574,Harpenden,East,Hertfordshire,
52.7996,1.5521,Lessingham,East,Norfolk,
52.4,-0.233,Monks Wood,East,Cambridgeshire,
51.5333,0.7628,Thorpe Bay,East,Southend-on-Sea,
52.569,1.1171,Wymondham,East,Norfolk,
52.7729,1.5173,Stalham,East,Norfolk,The Broads
52.0368,-0.3308,Shefford,East,Central Bedfordshire,
52.3272,-0.0648,St Ives (Cambridgeshire),East,Cambridgeshire,
52.7879,1.6124,Sea Palling,East,Norfolk,
52.0441,0.6277,Belchamp Otten,East,Essex,
51.7466,-0.4616,Hemel Ski Centre,East,Hertfordshire,
51.8477,1.2695,Walton On The Naze,East,Essex,
52.6703,0.4297,Tottenhill,East,Norfolk,
52.57745,-0.25653,West Town Primary Academy,East,Peterborough,
52.275,0.9499,Long Thurlow,East,Suffolk,
52.0121,0.1249,Duddenhoe End,East,Essex,
52.6813,0.9396,Dereham,East,Norfolk,
52.909,1.0885,Holt,East,Norfolk,
52.0739,0.718,Long Melford,East,Suffolk,
52.225,-0.464,Bedford,East,Bedford,
52.2186,0.6619,Ickworth,East,Suffolk,
52.0784,0.5832,Clare,East,Suffolk,
51.6169,-0.4,Northwood,East,Hertfordshire,
52.6123,-0.1862,Eye (Peterborough),East,Peterborough,
51.896,0.453,Andrewsfield,East,Essex,
52.6111,-0.459,Wittering,East,Peterborough,
52.4563,0.309,Littleport,East,Cambridgeshire,
52.6316,1.7387,Yarmouth Racecourse,East,Norfolk,
51.6561,-0.3888,Watford (Hertfordshire),East,Hertfordshire,
52.4411,-0.821,Desborough,East Midlands,Northamptonshire,
52.9698,-1.3055,Ilkeston,East Midlands,Derbyshire,
53.0339,-1.2014,Hucknall,East Midlands,Nottinghamshire,
52.5122,-0.731,Rockingham Castle Gardens,East Midlands,Northamptonshire,
52.6465,-1.1781,New Parks,East Midlands,Leicester,
52.307,-0.5913,Higham Ferrers,East Midlands,Northamptonshire,
52.93,-1.1552,Wilford,East Midlands,Nottinghamshire,
53.3616,-1.9993,New Mills,East Midlands,Derbyshire,
52.2887,-0.5988,Rushden,East Midlands,Northamptonshire,
53.2016,-1.2164,Shirebrook,East Midlands,Derbyshire,
52.93991,-1.13288,Nottingham Forest F.C.,East Midlands,Nottinghamshire,
52.8111,-0.783,Stonesby,East Midlands,Leicestershire,
52.9141,-1.4415,Derby County F.C.,East Midlands,Derby,
52.3742,-0.5445,Denford,East Midlands,Northamptonshire,
52.4556,-1.1976,Lutterworth,East Midlands,Leicestershire,
53.3202,-1.3122,Killamarsh,East Midlands,Derbyshire,
52.5252,-0.6352,Kirby Hall,East Midlands,Northamptonshire,
52.5802,-1.1258,South Wigston,East Midlands,Leicestershire,
52.9751,-1.1441,Mapperley Park,East Midlands,Nottingham,
52.9002,-0.4248,Walcot,East Midlands,Lincolnshire,
52.9339,-1.2413,Bramcote,East Midlands,Nottinghamshire,
53.0373,0.1199,Wrangle,East Midlands,Lincolnshire,
52.7718,-1.2046,Loughborough,East Midlands,Leicestershire,
53.107,-0.3795,Kirkby Green,East Midlands,Lincolnshire,
53.1379,-1.797,Hartington Hall Youth Hostel,East Midlands,Derbyshire,Peak District National Park
52.9401,-0.6146,Belton House,East Midlands,Lincolnshire,
53.0751,-0.5572,Welbourn,East Midlands,Lincolnshire,
53.3288,-1.9807,Whaley Bridge,East Midlands,Derbyshire,
52.9853,-1.1285,Mapperley,East Midlands,Nottingham,
52.913,-1.115,Edwalton,East Midlands,Nottinghamshire,
52.027,-1.1416,Brackley,East Midlands,Northamptonshire,
52.9236,-1.2109,Beeston (Nottinghamshire),East Midlands,Nottinghamshire,
52.9829,-1.1995,Cinderhill,East Midlands,Nottingham,
53.165,-1.3145,Hardwick Hall Garden (Nt),East Midlands,Derbyshire,
53.3035,-1.5029,Dronfield Woodhouse,East Midlands,Derbyshire,
52.9121,-1.2401,Chilwell,East Midlands,Nottinghamshire,
52.3806,-1.0343,Cold Ashby,East Midlands,Northamptonshire,
53.139,-1.6392,Winster Market House,East Midlands,Derbyshire,Peak District National Park
53.2081,-1.0107,New Ollerton,East Midlands,Nottinghamshire,
52.6418,-1.0946,New Humberstone,East Midlands,Leicester,
53.4599,-1.8625,Bleaklow,East Midlands,Derbyshire,Peak District National Park
53.1032,-0.044,New Bolingbroke,East Midlands,Lincolnshire,
53.302,-1.4664,Dronfield,East Midlands,Derbyshire,
53.0747,-0.8034,Newark-On-Trent,East Midlands,Nottinghamshire,
52.6373,-1.1676,Dane Hills,East Midlands,Leicester,
52.8552,-0.7573,Croxton Kerrial,East Midlands,Leicestershire,
53.031,-0.502,Cranwell,East Midlands,Lincolnshire,
53.088,0.274,Wainfleet,East Midlands,Lincolnshire,
52.9291,-1.4566,County Ground Derbyshire C.C.C.,East Midlands,Derby,
52.9858,-1.1776,Old Basford,East Midlands,Nottingham,
52.7104,-1.2824,Copt Oak Youth Hostel,East Midlands,Leicestershire,
52.833,-1.25,Sutton Bonington,East Midlands,Nottinghamshire,
52.8031,-0.6191,Colsterworth,East Midlands,Lincolnshire,
53.3787,-1.791,Edale Youth Hostel,East Midlands,Derbyshire,Peak District National Park
52.6026,-1.0767,Oadby,East Midlands,Leicestershire,
52.6965,-0.3381,Langtoft,East Midlands,Lincolnshire,
53.4665,-0.7251,Laughton,East Midlands,Lincolnshire,
52.8519,-0.1926,Risegate,East Midlands,Lincolnshire,
53.2558,-1.7667,Ravenstor Youth Hostel,East Midlands,Derbyshire,Peak District National Park
52.3413,-0.5395,Raunds,East Midlands,Northamptonshire,
53.0825,-1.5692,Wirksworth,East Midlands,Derbyshire,
53.0762,-1.1839,Newstead Abbey,East Midlands,Nottinghamshire,
52.1704,-0.8542,Quinton Green,East Midlands,Northamptonshire,
53.1912,0.355,Ingoldmells South (Beach),East Midlands,Lincolnshire,
53.1513,-0.2165,Woodhall Spa,East Midlands,Lincolnshire,
53.2889,-0.0058,Woody's Top Youth Hostel,East Midlands,Lincolnshire,
52.6234,-1.0688,Evington,East Midlands,Leicester,
52.5744,-1.3216,Earl Shilton,East Midlands,Leicestershire,
53.1443,-1.659,Elton Youth Hostel,East Midlands,Derbyshire,Peak District National Park
52.9517,-1.2139,Wollaton,East Midlands,Nottingham,
52.6303,-1.5467,Orton-On-The-Hill,East Midlands,Leicestershire,
52.7242,-1.3662,Coalville,East Midlands,Leicestershire,
53.2588,-1.9134,Buxton,East Midlands,Derbyshire,
53.3254,-1.908,Chapel-En-Le-Frith,East Midlands,Derbyshire,
53.0004,-1.1303,Arnold,East Midlands,Nottinghamshire,
52.95,-0.84,Bottesford,East Midlands,Nottinghamshire,
52.789,0.1215,Long Sutton,East Midlands,Lincolnshire,
52.1294,-0.9707,Towcester Racecourse,East Midlands,Northamptonshire,
52.873,0.141,Holbeach,East Midlands,Lincolnshire,
53.2235,0.3387,Chapel St. Leonards,East Midlands,Lincolnshire,
53.2771,-1.7745,Tideswell,East Midlands,Derbyshire,Peak District National Park
53.36109,0.09867,Manby,East Midlands,Lincolnshire,
53.1635,-1.4133,Clay Cross,East Midlands,Derbyshire,
53.3269,-1.8272,Eldon Hill,East Midlands,Derbyshire,Peak District National Park
53.1216,-1.5642,Gulliver's Theme Park,East Midlands,Derbyshire,
53.1987,-1.6485,Haddon Hall,East Midlands,Derbyshire,Peak District National Park
53.4326,-1.8673,Snake Pass,East Midlands,Derbyshire,Peak District National Park
53.349,-1.8082,Mam Tor,East Midlands,Derbyshire,Peak District National Park
52.6692,-0.7251,Oakham,East Midlands,Rutland,
53.3377,-1.7784,Castleton Youth Hostel,East Midlands,Derbyshire,Peak District National Park
52.2258,-0.7353,Castle Ashby,East Midlands,Northamptonshire,
53.4003,-0.7729,Gainsborough,East Midlands,Lincolnshire,
53.0972,-1.3807,Alfreton,East Midlands,Derbyshire,
53.2336,-1.61,Chatsworth House,East Midlands,Derbyshire,Peak District National Park
52.771,-1.5535,Swadlincote,East Midlands,Derbyshire,
52.2447,-0.8699,The County Ground Northamptonshire C.C.C.,East Midlands,Northamptonshire,
53.2466,-1.907,Harpur Hill,East Midlands,Derbyshire,
52.6075,-1.1412,Grace Road Leicestershire C.C.C.,East Midlands,Leicester,
52.6225,-1.2225,Leicester Forest East,East Midlands,Leicestershire,
53.1466,-0.758,Collingham,East Midlands,Nottinghamshire,
53.0064,0.086,Leverton,East Midlands,Lincolnshire,
53.2132,-0.531,Canwick,East Midlands,Lincolnshire,
52.7354,-0.3704,Thurlby Youth Hostel,East Midlands,Lincolnshire,
52.676,-0.3749,Tallington Lakes Leisure Centre,East Midlands,Lincolnshire,
53.3119,0.283,Sutton On Sea,East Midlands,Lincolnshire,
53.0102,-1.1368,Redhill (Nottinghamshire),East Midlands,Nottinghamshire,
53.2604,-2.008,Shining Tor,East Midlands,Derbyshire,Peak District National Park
52.9725,-1.201,Aspley,East Midlands,Nottingham,
52.8235,-1.4272,Melbourne,East Midlands,Derbyshire,
52.8037,0.0151,Holbeach,East Midlands,Lincolnshire,
52.3017,-0.9833,Holdenby House,East Midlands,Northamptonshire,
53.207,-0.1108,Horncastle,East Midlands,Lincolnshire,
52.6365,-1.1382,Leicester,East Midlands,Leicester,
53.175,-0.521,Waddington,East Midlands,Lincolnshire,
53.307,-0.546,Scampton,East Midlands,Lincolnshire,
52.9508,-0.9546,Bingham,East Midlands,Nottinghamshire,
52.6454,-1.0768,Humberstone,East Midlands,Leicester,
52.6683,-0.5952,Empingham,East Midlands,Rutland,
53.1417,0.3546,Skegness Central Beach,East Midlands,Lincolnshire,
52.4234,-0.6729,Boughton House,East Midlands,Northamptonshire,
52.9545,-1.1565,Nottingham,East Midlands,Nottingham,
52.5369,-0.9959,Kibworth Beauchamp,East Midlands,Leicestershire,
52.9938,-1.252,Kimberley,East Midlands,Nottinghamshire,
52.8006,-0.1294,Springfields Outlet Village & Festival Gardens,East Midlands,Lincolnshire,
52.6918,-0.0384,Holbeach Drove,East Midlands,Lincolnshire,
52.9283,-1.2712,Stapleford,East Midlands,Nottinghamshire,
53.1092,-1.5154,Lea Gardens,East Midlands,Derbyshire,
52.7328,-0.5971,Stretton,East Midlands,Rutland,
53.3627,-1.8742,Brown Knoll,East Midlands,Derbyshire,Peak District National Park
53.1622,-1.4783,Ashover No 2,East Midlands,Derbyshire,
53.3849,-1.8684,The Peak,East Midlands,Derbyshire,Peak District National Park
52.92,-1.08,Nottingham,East Midlands,Nottinghamshire,
53.2237,0.3399,Chapel St Leonards (Beach),East Midlands,Lincolnshire,
53.3429,0.2656,Mablethorpe Town (Beach),East Midlands,Lincolnshire,
53.5596,-0.0256,Cleethorpes (Beach),East Midlands,North East Lincolnshire,
53.314,0.2846,Sutton-On-Sea (Beach),East Midlands,Lincolnshire,
53.4252,-1.8633,Featherbed Top,East Midlands,Derbyshire,Peak District National Park
53.5353,0.0081,Humberston Fitties (Beach),East Midlands,North East Lincolnshire,
52.6157,-1.1052,Stoneygate,East Midlands,Leicester,
53.3642,-1.6571,High Neb,East Midlands,South Yorkshire,Peak District National Park
52.4902,-0.6822,Corby,East Midlands,Northamptonshire,
